Spin-orbital antisymmetrized integrals <ij||kl> (MO basis)
Spin-orbital indices below are active-space local (0-based, contiguous).

0^ 1^ 0 1	|	-3.5110957699460346
0^ 1^ 0 3	|	0.3430650081508612
0^ 1^ 0 5	|	-0.0462374631176474
0^ 1^ 0 7	|	-0.044228853895792626
0^ 1^ 1 0	|	3.5110957699460346
0^ 1^ 1 2	|	-0.3430650081508616
0^ 1^ 1 4	|	0.04623746311764744
0^ 1^ 1 6	|	0.04422885389579268
0^ 1^ 2 1	|	0.3430650081508616
0^ 1^ 2 3	|	-0.05421279490821107
0^ 1^ 2 5	|	0.006820986389707101
0^ 1^ 2 7	|	0.007436528584000617
0^ 1^ 3 0	|	-0.3430650081508612
0^ 1^ 3 2	|	0.05421279490821107
0^ 1^ 3 4	|	-0.006820986389707099
0^ 1^ 3 6	|	-0.0074365285840006234
0^ 1^ 4 1	|	-0.04623746311764744
0^ 1^ 4 3	|	0.006820986389707099
0^ 1^ 4 5	|	-0.015053289512894686
0^ 1^ 4 7	|	0.009518227558983225
0^ 1^ 5 0	|	0.0462374631176474
0^ 1^ 5 2	|	-0.006820986389707101
0^ 1^ 5 4	|	0.015053289512894686
0^ 1^ 5 6	|	-0.009518227558983225
0^ 1^ 6 1	|	-0.04422885389579268
0^ 1^ 6 3	|	0.0074365285840006234
0^ 1^ 6 5	|	0.009518227558983225
0^ 1^ 6 7	|	-0.008719693540310321
0^ 1^ 7 0	|	0.044228853895792626
0^ 1^ 7 2	|	-0.007436528584000617
0^ 1^ 7 4	|	-0.009518227558983225
0^ 1^ 7 6	|	0.008719693540310321
0^ 1^ 8 9	|	-0.016474524026654367
0^ 1^ 9 8	|	0.016474524026654367
0^ 1^ 10 11	|	-0.01647452402665436
0^ 1^ 11 10	|	0.01647452402665436
0^ 2^ 0 2	|	-0.7782596381760474
0^ 2^ 0 4	|	0.04900617732447381
0^ 2^ 0 6	|	0.06863767968070641
0^ 2^ 2 0	|	0.7782596381760474
0^ 2^ 2 4	|	0.0009192797255659219
0^ 2^ 2 6	|	-0.0009645071995281932
0^ 2^ 4 0	|	-0.04900617732447381
0^ 2^ 4 2	|	-0.0009192797255659219
0^ 2^ 4 6	|	-0.0010987277786049555
0^ 2^ 6 0	|	-0.06863767968070641
0^ 2^ 6 2	|	0.0009645071995281932
0^ 2^ 6 4	|	0.0010987277786049555
0^ 3^ 0 1	|	0.34306500815086133
0^ 3^ 0 3	|	-0.8324724330842584
0^ 3^ 0 5	|	0.05582716371418091
0^ 3^ 0 7	|	0.07607420826470704
0^ 3^ 1 0	|	-0.34306500815086133
0^ 3^ 1 2	|	0.054212794908211064
0^ 3^ 1 4	|	-0.006820986389707104
0^ 3^ 1 6	|	-0.007436528584000622
0^ 3^ 2 1	|	-0.054212794908211064
0^ 3^ 2 3	|	0.014203393326272113
0^ 3^ 2 5	|	-0.002472153268008064
0^ 3^ 2 7	|	-0.0015335772335569645
0^ 3^ 3 0	|	0.8324724330842584
0^ 3^ 3 2	|	-0.014203393326272113
0^ 3^ 3 4	|	0.003391432993573986
0^ 3^ 3 6	|	0.0005690700340287713
0^ 3^ 4 1	|	0.006820986389707104
0^ 3^ 4 3	|	-0.003391432993573986
0^ 3^ 4 5	|	-0.01669231436909734
